driver_name,driverId,dob,nationality,dob_formatted,raceId,grid,results_position,positionText,positionOrder,total_results_points,results_laps,fastestLap,rank,race_time,results_fastestlaptime,fastestLapSpeed,statusId,status,year,round,circuitId,races_name,date,dstnd_points,dstnd_position,wins,driver_country,race_country,avg_lap_time,winner_name,win_ratio
Jenson Button,18,1/19/1980,British,1980,882.0,8.0,5.0,5,5.0,10.0,56.0,56.0,2.0,5822230.0,01:38.1,200.122,1.0,Finished,2013,3.0,17.0,Chinese Grand Prix,2013-04-14,12.0,8.0,0.0,Unitied Kingdom,China,103968.39285714286,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,883.0,10.0,10.0,10,10.0,1.0,57.0,49.0,6.0,5807129.0,01:37.7,199.33,1.0,Finished,2013,4.0,3.0,Bahrain Grand Prix,2013-04-21,13.0,10.0,0.0,Unitied Kingdom,Bahrain,101879.45614035087,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,884.0,14.0,8.0,8,8.0,4.0,66.0,55.0,14.0,6036102.0,01:28.0,190.524,1.0,Finished,2013,5.0,4.0,Spanish Grand Prix,2013-05-12,17.0,10.0,0.0,Unitied Kingdom,Spain,91456.09090909091,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,885.0,9.0,6.0,6,6.0,8.0,78.0,76.0,8.0,8295159.0,01:18.7,152.743,1.0,Finished,2013,6.0,6.0,Monaco Grand Prix,2013-05-26,25.0,10.0,0.0,Unitied Kingdom,Monaco,106348.19230769231,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,887.0,10.0,13.0,13,13.0,0.0,52.0,39.0,16.0,5605425.0,01:36.4,220.096,1.0,Finished,2013,8.0,9.0,British Grand Prix,2013-06-30,25.0,10.0,0.0,Unitied Kingdom,United Kingdom,107796.63461538461,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,888.0,9.0,6.0,6,6.0,8.0,60.0,49.0,7.0,6102707.0,01:34.2,196.736,1.0,Finished,2013,9.0,20.0,German Grand Prix,2013-07-07,33.0,10.0,0.0,Unitied Kingdom,Germany,101711.78333333334,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,890.0,13.0,7.0,7,7.0,6.0,70.0,56.0,11.0,6203264.0,01:26.2,182.975,1.0,Finished,2013,10.0,11.0,Hungarian Grand Prix,2013-07-28,39.0,9.0,0.0,Unitied Kingdom,Hungary,88618.05714285714,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,891.0,6.0,6.0,6,6.0,8.0,44.0,36.0,2.0,5062990.0,01:50.8,227.519,1.0,Finished,2013,11.0,13.0,Belgian Grand Prix,2013-08-25,47.0,9.0,0.0,Unitied Kingdom,Belgium,115067.95454545454,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,892.0,9.0,10.0,10,10.0,1.0,53.0,46.0,16.0,4751679.0,01:27.8,237.445,1.0,Finished,2013,12.0,14.0,Italian Grand Prix,2013-09-08,48.0,9.0,0.0,Unitied Kingdom,Italy,89654.32075471699,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,893.0,8.0,7.0,7,7.0,6.0,61.0,46.0,15.0,7236486.0,01:51.7,163.182,1.0,Finished,2013,13.0,15.0,Singapore Grand Prix,2013-09-22,54.0,9.0,0.0,Unitied Kingdom,Singapore,118630.91803278688,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,894.0,11.0,8.0,8,8.0,4.0,55.0,45.0,12.0,6225963.0,01:43.1,196.113,1.0,Finished,2013,14.0,35.0,Korean Grand Prix,2013-10-06,58.0,9.0,0.0,Unitied Kingdom,South Korea,113199.32727272727,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,895.0,10.0,9.0,9,9.0,2.0,53.0,53.0,6.0,5290122.0,01:35.5,218.79,1.0,Finished,2013,15.0,22.0,Japanese Grand Prix,2013-10-13,60.0,9.0,0.0,Unitied Kingdom,Japan,99813.62264150943,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,897.0,12.0,12.0,12,12.0,0.0,55.0,43.0,17.0,5989873.0,01:46.3,188.03,1.0,Finished,2013,17.0,24.0,Abu Dhabi Grand Prix,2013-11-03,60.0,9.0,0.0,Unitied Kingdom,United Arab Emirates,108906.78181818181,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,898.0,15.0,10.0,10,10.0,1.0,56.0,50.0,12.0,6034426.0,01:41.3,195.95,1.0,Finished,2013,18.0,69.0,United States Grand Prix,2013-11-17,61.0,9.0,0.0,Unitied Kingdom,United States,107757.60714285714,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,899.0,14.0,4.0,4,4.0,12.0,71.0,52.0,7.0,5593660.0,01:16.5,202.909,1.0,Finished,2013,19.0,18.0,Brazilian Grand Prix,2013-11-24,73.0,9.0,0.0,Unitied Kingdom,Brazil,78783.94366197183,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,900.0,10.0,3.0,3,3.0,15.0,57.0,39.0,5.0,5608737.0,01:32.9,205.46,1.0,Finished,2014,1.0,1.0,Australian Grand Prix,2014-03-16,15.0,3.0,0.0,Unitied Kingdom,Australia,98398.8947368421,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,901.0,10.0,6.0,6,6.0,8.0,56.0,47.0,11.0,6109665.0,01:46.0,188.183,1.0,Finished,2014,2.0,2.0,Malaysian Grand Prix,2014-03-30,23.0,4.0,0.0,Unitied Kingdom,Malaysia,109101.16071428571,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,906.0,9.0,4.0,4,4.0,12.0,70.0,64.0,5.0,5964585.0,01:18.8,199.337,1.0,Finished,2014,7.0,7.0,Canadian Grand Prix,2014-06-08,43.0,7.0,0.0,Unitied Kingdom,Canada,85208.35714285714,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,907.0,11.0,11.0,11,11.0,0.0,71.0,60.0,8.0,5325942.0,01:12.9,213.752,1.0,Finished,2014,8.0,70.0,Austrian Grand Prix,2014-06-22,43.0,8.0,0.0,Unitied Kingdom,Austria,75013.26760563381,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,908.0,3.0,4.0,4,4.0,12.0,52.0,52.0,5.0,8859484.0,01:38.3,215.778,1.0,Finished,2014,9.0,9.0,British Grand Prix,2014-07-06,55.0,8.0,0.0,Unitied Kingdom,United Kingdom,170374.6923076923,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,909.0,11.0,8.0,8,8.0,4.0,67.0,64.0,8.0,5707625.0,01:21.3,202.424,1.0,Finished,2014,10.0,10.0,German Grand Prix,2014-07-20,59.0,8.0,0.0,Unitied Kingdom,Germany,85188.4328358209,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,910.0,7.0,10.0,10,10.0,1.0,70.0,50.0,13.0,6852338.0,01:29.2,176.898,1.0,Finished,2014,11.0,11.0,Hungarian Grand Prix,2014-07-27,60.0,8.0,0.0,Unitied Kingdom,Hungary,97890.54285714286,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,911.0,10.0,6.0,6,6.0,8.0,44.0,38.0,8.0,5131136.0,01:53.5,222.186,1.0,Finished,2014,12.0,13.0,Belgian Grand Prix,2014-08-24,68.0,8.0,0.0,Unitied Kingdom,Belgium,116616.72727272728,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,912.0,6.0,8.0,8,8.0,4.0,53.0,35.0,11.0,4813299.0,01:29.2,233.68,1.0,Finished,2014,13.0,14.0,Italian Grand Prix,2014-09-07,72.0,7.0,0.0,Unitied Kingdom,Italy,90816.96226415095,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,914.0,8.0,5.0,5,5.0,10.0,44.0,33.0,2.0,6770571.0,01:51.7,187.119,1.0,Finished,2014,15.0,22.0,Japanese Grand Prix,2014-10-05,82.0,7.0,0.0,Unitied Kingdom,Japan,153876.61363636365,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,915.0,4.0,4.0,4,4.0,12.0,53.0,47.0,4.0,5540978.0,01:42.0,206.472,1.0,Finished,2014,16.0,71.0,Russian Grand Prix,2014-10-12,94.0,7.0,0.0,Unitied Kingdom,Russia,104546.75471698113,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,917.0,5.0,4.0,4,4.0,12.0,71.0,68.0,4.0,5451213.0,01:14.0,209.629,1.0,Finished,2014,18.0,18.0,Brazilian Grand Prix,2014-11-09,106.0,7.0,0.0,Unitied Kingdom,Brazil,76777.64788732394,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,918.0,6.0,5.0,5,5.0,20.0,55.0,47.0,9.0,6002953.0,01:46.7,187.32,1.0,Finished,2014,19.0,24.0,Abu Dhabi Grand Prix,2014-11-23,126.0,8.0,0.0,Unitied Kingdom,United Arab Emirates,109144.6,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,931.0,10.0,8.0,8,8.0,4.0,78.0,76.0,9.0,6574483.0,01:19.5,151.128,1.0,Finished,2015,6.0,6.0,Monaco Grand Prix,2015-05-24,4.0,16.0,0.0,Unitied Kingdom,Monaco,84288.2435897436,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,936.0,16.0,9.0,9,9.0,2.0,69.0,65.0,17.0,6437013.0,01:28.5,178.139,1.0,Finished,2015,10.0,11.0,Hungarian Grand Prix,2015-07-26,6.0,17.0,0.0,Unitied Kingdom,Hungary,93290.04347826086,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,941.0,13.0,9.0,9,9.0,2.0,53.0,53.0,13.0,5910491.0,01:43.1,204.261,1.0,Finished,2015,15.0,71.0,Russian Grand Prix,2015-10-11,8.0,18.0,0.0,Unitied Kingdom,Russia,111518.69811320755,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,942.0,11.0,6.0,6,6.0,8.0,56.0,50.0,8.0,6680761.0,01:43.0,192.638,1.0,Finished,2015,16.0,69.0,United States Grand Prix,2015-10-25,16.0,16.0,0.0,Unitied Kingdom,United States,119299.30357142857,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,943.0,20.0,14.0,14,14.0,0.0,71.0,49.0,15.0,6204252.0,01:23.0,186.666,1.0,Finished,2015,17.0,32.0,Mexican Grand Prix,2015-11-01,16.0,16.0,0.0,Unitied Kingdom,Mexico,87383.8309859155,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,950.0,12.0,13.0,13,13.0,0.0,56.0,46.0,3.0,6035881.0,01:40.3,195.652,1.0,Finished,2016,3.0,17.0,Chinese Grand Prix,2016-04-17,0.0,19.0,0.0,Unitied Kingdom,China,107783.58928571429,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,955.0,19.0,11.0,11,11.0,0.0,51.0,50.0,10.0,5677183.0,01:47.6,200.802,1.0,Finished,2016,8.0,73.0,European Grand Prix,2016-06-19,5.0,16.0,0.0,Unitied Kingdom,Europe,111317.3137254902,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,956.0,3.0,6.0,6,6.0,8.0,71.0,70.0,9.0,5295813.0,01:10.0,222.476,1.0,Finished,2016,9.0,70.0,Austrian Grand Prix,2016-07-03,13.0,15.0,0.0,Unitied Kingdom,Austria,74588.91549295775,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,963.0,9.0,9.0,9,9.0,2.0,56.0,51.0,8.0,5914592.0,01:38.7,202.094,1.0,Finished,2016,16.0,2.0,Malaysian Grand Prix,2016-10-02,19.0,15.0,0.0,Unitied Kingdom,Malaysia,105617.71428571429,N/A,0.0
Jenson Button,18,1/19/1980,British,1980,967.0,17.0,16.0,16,16.0,0.0,71.0,38.0,10.0,10943329.0,01:27.0,178.338,1.0,Finished,2016,20.0,18.0,Brazilian Grand Prix,2016-11-13,21.0,15.0,0.0,Unitied Kingdom,Brazil,154131.39436619717,N/A,0.0
Anthony Davidson,19,4/18/1979,British,1979,41.0,17.0,11.0,11,11.0,0.0,70.0,36.0,15.0,6275610.0,01:18.8,199.284,1.0,Finished,2007,6.0,7.0,Canadian Grand Prix,2007-06-10,0.0,18.0,0.0,Unitied Kingdom,Canada,89651.57142857143,N/A,0.0
Sebastian Vettel,20,7/3/1987,German,1987,3.0,1.0,1.0,1,1.0,10.0,56.0,42.0,2.0,7063485.0,01:52.6,174.235,1.0,Finished,2009,3.0,17.0,Chinese Grand Prix,2009-04-19,10.0,3.0,1.0,Germany,China,126133.66071428571,Sebastian Vettel,0.3333333333333333
Sebastian Vettel,20,7/3/1987,German,1987,4.0,3.0,2.0,2,2.0,8.0,57.0,16.0,4.0,5515369.0,01:34.8,205.614,1.0,Finished,2009,4.0,3.0,Bahrain Grand Prix,2009-04-26,18.0,3.0,1.0,Germany,Bahrain,96760.85964912281,N/A,0.3333333333333333
Sebastian Vettel,20,7/3/1987,German,1987,5.0,2.0,4.0,4,4.0,5.0,66.0,41.0,4.0,5858143.0,01:23.1,201.684,1.0,Finished,2009,5.0,4.0,Spanish Grand Prix,2009-05-10,23.0,3.0,1.0,Germany,Spain,88759.74242424243,N/A,0.3333333333333333
Sebastian Vettel,20,7/3/1987,German,1987,7.0,1.0,3.0,3,3.0,6.0,58.0,51.0,2.0,5192309.0,01:27.6,219.314,1.0,Finished,2009,7.0,5.0,Turkish Grand Prix,2009-06-07,29.0,3.0,1.0,Germany,Turkey,89522.56896551725,N/A,0.3333333333333333
Sebastian Vettel,20,7/3/1987,German,1987,8.0,1.0,1.0,1,1.0,10.0,60.0,16.0,1.0,4969328.0,01:20.7,229.238,1.0,Finished,2009,8.0,9.0,British Grand Prix,2009-06-21,39.0,3.0,2.0,Germany,United Kingdom,82822.13333333333,Sebastian Vettel,0.6666666666666666
Sebastian Vettel,20,7/3/1987,German,1987,9.0,4.0,2.0,2,2.0,8.0,60.0,42.0,4.0,5812562.0,01:34.1,196.97,1.0,Finished,2009,9.0,20.0,German Grand Prix,2009-07-12,47.0,2.0,2.0,Germany,Germany,96876.03333333334,N/A,1.0
Sebastian Vettel,20,7/3/1987,German,1987,12.0,8.0,3.0,3,3.0,6.0,44.0,38.0,1.0,5034870.0,01:47.3,235.07,1.0,Finished,2009,12.0,13.0,Belgian Grand Prix,2009-08-30,53.0,3.0,2.0,Germany,Belgium,114428.86363636363,N/A,0.6666666666666666
Sebastian Vettel,20,7/3/1987,German,1987,13.0,9.0,8.0,8,8.0,1.0,53.0,50.0,7.0,4667113.0,01:25.2,244.791,1.0,Finished,2009,13.0,14.0,Italian Grand Prix,2009-09-13,54.0,3.0,2.0,Germany,Italy,88058.7358490566,N/A,0.6666666666666666
Sebastian Vettel,20,7/3/1987,German,1987,14.0,2.0,4.0,4,4.0,5.0,61.0,10.0,7.0,6986958.0,01:48.4,168.479,1.0,Finished,2009,14.0,15.0,Singapore Grand Prix,2009-09-27,59.0,3.0,2.0,Germany,Singapore,114534.39344262295,N/A,0.6666666666666666
Sebastian Vettel,20,7/3/1987,German,1987,15.0,1.0,1.0,1,1.0,10.0,53.0,43.0,2.0,5300443.0,01:32.6,225.826,1.0,Finished,2009,15.0,22.0,Japanese Grand Prix,2009-10-04,69.0,3.0,3.0,Germany,Japan,100008.35849056604,Sebastian Vettel,1.0
Sebastian Vettel,20,7/3/1987,German,1987,16.0,15.0,4.0,4,4.0,5.0,71.0,59.0,2.0,5562733.0,01:13.9,209.939,1.0,Finished,2009,16.0,18.0,Brazilian Grand Prix,2009-10-18,74.0,2.0,3.0,Germany,Brazil,78348.35211267606,N/A,1.5
Sebastian Vettel,20,7/3/1987,German,1987,17.0,2.0,1.0,1,1.0,10.0,55.0,54.0,1.0,5643414.0,01:40.3,199.387,1.0,Finished,2009,17.0,24.0,Abu Dhabi Grand Prix,2009-11-01,84.0,2.0,4.0,Germany,United Arab Emirates,102607.52727272727,Sebastian Vettel,2.0
Sebastian Vettel,20,7/3/1987,German,1987,23.0,19.0,5.0,5,5.0,4.0,76.0,74.0,7.0,7267399.0,01:18.8,152.614,1.0,Finished,2008,6.0,6.0,Monaco Grand Prix,2008-05-25,4.0,12.0,0.0,Germany,Monaco,95623.67105263157,N/A,0.0
Sebastian Vettel,20,7/3/1987,German,1987,24.0,19.0,8.0,8,8.0,1.0,70.0,33.0,12.0,5838347.0,01:18.5,199.913,1.0,Finished,2008,7.0,7.0,Canadian Grand Prix,2008-06-08,5.0,14.0,0.0,Germany,Canada,83408.1,N/A,0.0
Sebastian Vettel,20,7/3/1987,German,1987,25.0,12.0,12.0,12,12.0,0.0,70.0,36.0,11.0,5568310.0,01:17.8,204.212,1.0,Finished,2008,8.0,8.0,French Grand Prix,2008-06-22,5.0,14.0,0.0,Germany,France,79547.28571428571,N/A,0.0
Sebastian Vettel,20,7/3/1987,German,1987,27.0,9.0,8.0,8,8.0,1.0,67.0,20.0,8.0,5514173.0,01:16.8,214.484,1.0,Finished,2008,10.0,10.0,German Grand Prix,2008-07-20,6.0,15.0,0.0,Germany,Germany,82300.83582089552,N/A,0.0
Sebastian Vettel,20,7/3/1987,German,1987,29.0,6.0,6.0,6,6.0,3.0,57.0,36.0,6.0,5784964.0,01:39.5,196.093,1.0,Finished,2008,12.0,12.0,European Grand Prix,2008-08-24,9.0,14.0,0.0,Germany,Europe,101490.59649122808,N/A,0.0
Sebastian Vettel,20,7/3/1987,German,1987,30.0,10.0,5.0,5,5.0,4.0,44.0,16.0,8.0,4993970.0,01:49.1,231.142,1.0,Finished,2008,13.0,13.0,Belgian Grand Prix,2008-09-07,13.0,12.0,0.0,Germany,Belgium,113499.31818181818,N/A,0.0
Sebastian Vettel,20,7/3/1987,German,1987,31.0,1.0,1.0,1,1.0,10.0,53.0,53.0,14.0,5207494.0,01:30.5,230.414,1.0,Finished,2008,14.0,14.0,Italian Grand Prix,2008-09-14,23.0,9.0,1.0,Germany,Italy,98254.60377358491,Sebastian Vettel,0.1111111111111111
Sebastian Vettel,20,7/3/1987,German,1987,32.0,6.0,5.0,5,5.0,4.0,61.0,13.0,9.0,7046572.0,01:47.3,170.047,1.0,Finished,2008,15.0,15.0,Singapore Grand Prix,2008-09-28,27.0,8.0,1.0,Germany,Singapore,115517.5737704918,N/A,0.125
Sebastian Vettel,20,7/3/1987,German,1987,33.0,9.0,6.0,6,6.0,3.0,67.0,21.0,12.0,5461099.0,01:19.6,206.322,1.0,Finished,2008,16.0,16.0,Japanese Grand Prix,2008-10-12,30.0,8.0,1.0,Germany,Japan,81508.94029850746,N/A,0.125
Sebastian Vettel,20,7/3/1987,German,1987,34.0,6.0,9.0,9,9.0,0.0,56.0,55.0,9.0,5581742.0,01:37.2,201.863,1.0,Finished,2008,17.0,17.0,Chinese Grand Prix,2008-10-19,30.0,8.0,1.0,Germany,China,99673.96428571429,N/A,0.125
Sebastian Vettel,20,7/3/1987,German,1987,35.0,7.0,4.0,4,4.0,5.0,71.0,25.0,7.0,5689446.0,01:14.2,209.022,1.0,Finished,2008,18.0,18.0,Brazilian Grand Prix,2008-11-02,35.0,8.0,1.0,Germany,Brazil,80133.04225352113,N/A,0.125
Sebastian Vettel,20,7/3/1987,German,1987,42.0,7.0,8.0,8,8.0,1.0,73.0,53.0,6.0,5537665.0,01:13.9,204.316,1.0,Finished,2007,7.0,19.0,United States Grand Prix,2007-06-17,1.0,16.0,0.0,Germany,United States,75859.56164383562,N/A,0.0
Sebastian Vettel,20,7/3/1987,German,1987,51.0,17.0,4.0,4,4.0,5.0,56.0,52.0,13.0,5931904.0,01:39.9,196.452,1.0,Finished,2007,16.0,17.0,Chinese Grand Prix,2007-10-07,6.0,14.0,0.0,Germany,China,105926.85714285714,N/A,0.0
Sebastian Vettel,20,7/3/1987,German,1987,337.0,1.0,4.0,4,4.0,12.0,49.0,32.0,12.0,5999195.0,02:00.2,188.627,1.0,Finished,2010,1.0,3.0,Bahrain Grand Prix,2010-03-14,12.0,4.0,0.0,Germany,Bahrain,122432.55102040817,N/A,0.0
Sebastian Vettel,20,7/3/1987,German,1987,339.0,3.0,1.0,1,1.0,25.0,56.0,53.0,6.0,5628412.0,01:37.8,204.009,1.0,Finished,2010,3.0,2.0,Malaysian Grand Prix,2010-04-04,37.0,3.0,1.0,Germany,Malaysia,100507.35714285714,Sebastian Vettel,0.3333333333333333
Sebastian Vettel,20,7/3/1987,German,1987,340.0,1.0,6.0,6,6.0,8.0,56.0,14.0,2.0,6435473.0,01:42.4,191.715,1.0,Finished,2010,4.0,17.0,Chinese Grand Prix,2010-04-18,45.0,5.0,1.0,Germany,China,114919.16071428571,N/A,0.2
Sebastian Vettel,20,7/3/1987,German,1987,341.0,2.0,3.0,3,3.0,15.0,66.0,56.0,5.0,5795439.0,01:25.2,196.745,1.0,Finished,2010,5.0,4.0,Spanish Grand Prix,2010-05-09,60.0,3.0,1.0,Germany,Spain,87809.68181818182,N/A,0.3333333333333333
Sebastian Vettel,20,7/3/1987,German,1987,342.0,3.0,2.0,2,2.0,18.0,78.0,71.0,1.0,6613803.0,01:15.2,159.91,1.0,Finished,2010,6.0,6.0,Monaco Grand Prix,2010-05-16,78.0,2.0,1.0,Germany,Monaco,84792.34615384616,N/A,0.5
Sebastian Vettel,20,7/3/1987,German,1987,344.0,2.0,4.0,4,4.0,12.0,70.0,62.0,8.0,5671273.0,01:18.4,200.206,1.0,Finished,2010,8.0,7.0,Canadian Grand Prix,2010-06-13,90.0,5.0,1.0,Germany,Canada,81018.18571428572,N/A,0.2
Sebastian Vettel,20,7/3/1987,German,1987,345.0,1.0,1.0,1,1.0,25.0,57.0,52.0,3.0,6029571.0,01:39.1,196.774,1.0,Finished,2010,9.0,12.0,European Grand Prix,2010-06-27,115.0,3.0,2.0,Germany,Europe,105781.94736842105,Sebastian Vettel,0.6666666666666666
Sebastian Vettel,20,7/3/1987,German,1987,346.0,1.0,7.0,7,7.0,6.0,52.0,52.0,3.0,5114934.0,01:32.0,230.6,1.0,Finished,2010,10.0,9.0,British Grand Prix,2010-07-11,121.0,4.0,2.0,Germany,United Kingdom,98364.11538461539,N/A,0.5
Sebastian Vettel,20,7/3/1987,German,1987,347.0,1.0,3.0,3,3.0,15.0,67.0,67.0,1.0,5263985.0,01:15.8,217.166,1.0,Finished,2010,11.0,10.0,German Grand Prix,2010-07-25,136.0,4.0,2.0,Germany,Germany,78566.94029850746,N/A,0.5
Sebastian Vettel,20,7/3/1987,German,1987,348.0,1.0,3.0,3,3.0,15.0,70.0,70.0,1.0,6084823.0,01:22.4,191.491,1.0,Finished,2010,12.0,11.0,Hungarian Grand Prix,2010-08-01,151.0,3.0,2.0,Germany,Hungary,86926.04285714286,N/A,0.6666666666666666
Sebastian Vettel,20,7/3/1987,German,1987,350.0,6.0,4.0,4,4.0,12.0,53.0,50.0,4.0,4612768.0,01:24.5,246.822,1.0,Finished,2010,14.0,14.0,Italian Grand Prix,2010-09-12,163.0,5.0,2.0,Germany,Italy,87033.35849056604,N/A,0.4
Sebastian Vettel,20,7/3/1987,German,1987,351.0,2.0,2.0,2,2.0,18.0,61.0,59.0,2.0,7073872.0,01:48.1,168.879,1.0,Finished,2010,15.0,15.0,Singapore Grand Prix,2010-09-26,181.0,4.0,2.0,Germany,Singapore,115965.11475409837,N/A,0.5
Sebastian Vettel,20,7/3/1987,German,1987,352.0,1.0,1.0,1,1.0,25.0,53.0,51.0,3.0,5427323.0,01:33.7,223.219,1.0,Finished,2010,16.0,22.0,Japanese Grand Prix,2010-10-10,206.0,3.0,3.0,Germany,Japan,102402.32075471699,Sebastian Vettel,1.0
Sebastian Vettel,20,7/3/1987,German,1987,354.0,2.0,1.0,1,1.0,25.0,71.0,70.0,6.0,5591803.0,01:14.3,208.828,1.0,Finished,2010,18.0,18.0,Brazilian Grand Prix,2010-11-07,231.0,3.0,4.0,Germany,Brazil,78757.78873239437,Sebastian Vettel,1.3333333333333333
Sebastian Vettel,20,7/3/1987,German,1987,355.0,1.0,1.0,1,1.0,25.0,55.0,50.0,4.0,5976837.0,01:41.7,196.526,1.0,Finished,2010,19.0,24.0,Abu Dhabi Grand Prix,2010-11-14,256.0,1.0,5.0,Germany,United Arab Emirates,108669.76363636364,Sebastian Vettel,5.0
Sebastian Vettel,20,7/3/1987,German,1987,841.0,1.0,1.0,1,1.0,25.0,58.0,44.0,4.0,5370259.0,01:29.8,212.488,1.0,Finished,2011,1.0,1.0,Australian Grand Prix,2011-03-27,25.0,1.0,1.0,Germany,Australia,92590.6724137931,Sebastian Vettel,1.0
Sebastian Vettel,20,7/3/1987,German,1987,842.0,1.0,1.0,1,1.0,25.0,56.0,33.0,6.0,5859832.0,01:41.5,196.523,1.0,Finished,2011,2.0,2.0,Malaysian Grand Prix,2011-04-10,50.0,1.0,2.0,Germany,Malaysia,104639.85714285714,Sebastian Vettel,2.0
Sebastian Vettel,20,7/3/1987,German,1987,843.0,1.0,2.0,2,2.0,18.0,56.0,47.0,8.0,5823424.0,01:41.3,193.677,1.0,Finished,2011,3.0,17.0,Chinese Grand Prix,2011-04-17,68.0,1.0,2.0,Germany,China,103989.71428571429,N/A,2.0
Sebastian Vettel,20,7/3/1987,German,1987,844.0,1.0,1.0,1,1.0,25.0,58.0,50.0,3.0,5417558.0,01:29.9,213.669,1.0,Finished,2011,4.0,5.0,Turkish Grand Prix,2011-05-08,93.0,1.0,3.0,Germany,Turkey,93406.1724137931,Sebastian Vettel,3.0
Sebastian Vettel,20,7/3/1987,German,1987,845.0,2.0,1.0,1,1.0,25.0,66.0,60.0,4.0,5943301.0,01:27.2,192.262,1.0,Finished,2011,5.0,4.0,Spanish Grand Prix,2011-05-22,118.0,1.0,4.0,Germany,Spain,90050.01515151515,Sebastian Vettel,4.0
Sebastian Vettel,20,7/3/1987,German,1987,846.0,1.0,1.0,1,1.0,25.0,78.0,78.0,2.0,7778373.0,01:16.3,157.656,1.0,Finished,2011,6.0,6.0,Monaco Grand Prix,2011-05-29,143.0,1.0,5.0,Germany,Monaco,99722.73076923077,Sebastian Vettel,5.0
Sebastian Vettel,20,7/3/1987,German,1987,847.0,1.0,2.0,2,2.0,18.0,70.0,69.0,2.0,14682246.0,01:17.2,203.317,1.0,Finished,2011,7.0,7.0,Canadian Grand Prix,2011-06-12,161.0,1.0,5.0,Germany,Canada,209746.37142857144,N/A,5.0
Sebastian Vettel,20,7/3/1987,German,1987,848.0,1.0,1.0,1,1.0,25.0,57.0,53.0,1.0,5976169.0,01:41.9,191.536,1.0,Finished,2011,8.0,12.0,European Grand Prix,2011-06-26,186.0,1.0,6.0,Germany,Europe,104845.0701754386,Sebastian Vettel,6.0
Sebastian Vettel,20,7/3/1987,German,1987,849.0,2.0,2.0,2,2.0,18.0,52.0,38.0,3.0,5337707.0,01:35.6,221.918,1.0,Finished,2011,9.0,9.0,British Grand Prix,2011-07-10,204.0,1.0,6.0,Germany,United Kingdom,102648.21153846153,N/A,6.0
Sebastian Vettel,20,7/3/1987,German,1987,850.0,3.0,4.0,4,4.0,12.0,60.0,47.0,3.0,5898255.0,01:34.6,195.933,1.0,Finished,2011,10.0,20.0,German Grand Prix,2011-07-24,216.0,1.0,6.0,Germany,Germany,98304.25,N/A,6.0
Sebastian Vettel,20,7/3/1987,German,1987,851.0,1.0,2.0,2,2.0,18.0,70.0,70.0,5.0,6405925.0,01:23.9,188.036,1.0,Finished,2011,11.0,11.0,Hungarian Grand Prix,2011-07-31,234.0,1.0,6.0,Germany,Hungary,91513.21428571429,N/A,6.0
Sebastian Vettel,20,7/3/1987,German,1987,852.0,1.0,1.0,1,1.0,25.0,44.0,36.0,4.0,5204893.0,01:50.5,228.285,1.0,Finished,2011,12.0,13.0,Belgian Grand Prix,2011-08-28,259.0,1.0,7.0,Germany,Belgium,118293.02272727272,Sebastian Vettel,7.0
Sebastian Vettel,20,7/3/1987,German,1987,853.0,1.0,1.0,1,1.0,25.0,53.0,49.0,3.0,4846172.0,01:26.6,240.937,1.0,Finished,2011,13.0,14.0,Italian Grand Prix,2011-09-11,284.0,1.0,8.0,Germany,Italy,91437.2075471698,Sebastian Vettel,8.0
